,Unnamed: 0,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence,cluster,song.0,song.1,song.2,song.3,song.4,song.5,song.6,song.7,song.8,song.9,X,Y,name
42,42,4pgOyxhTFOuNZJndYQJkKk,0.10800000000000001,0.685,0.6459999999999999,0.23600000000000002,0.17,0.351914916,1,0.0711,0.538448221,0.539,2,4TJweEhnTMkfOdavXx5RRG,7JKf9DEKBAdyILvDh4jzHy,0Of5so0SmxQprfv96NkXhb,6lkEb1Pfut2u5hEBTgmicd,67Yhm2ETGWtux2D6pJnJcX,23HxMVdUqSsWwar52dS4ZT,3U1TuSqHIubBA10cVP7Sk6,2B3jnZ6tCsVFD4gNXHBJzP,3QmOiZF7IzJJkHnahh5Ea0,5cj54CVe4pQZ9cUKgbsZrG,-0.36976005100000003,-0.15552147300000002,Fall in Deep
43,43,297rZsBEjFw9d0Gl3iBLnd,0.82,0.701,0.529,0.0011300000000000001,0.249,0.641378949,0,0.147,0.664685345,0.5770000000000001,1,1sCqAU8UKMoRmcT7RdhtuP,4qMu6LIImRJVbxB70bdFJj,0an8pwAsISvMA9ZIbAmeW7,5PNV4Yyi4MTQ3VQh1dlSD7,3XRDrBtoCJAMDQJgSzJ9WT,77o0diCQA70xYZnOey5OeD,0Q73CD4Yp5aPS7m4AgnXMT,4aqafewb0B9MlQVHUWIOuK,4zDQS1OCghoOKkjw6hf2qT,7gJsXDS4U2sEotDT9nhZhT,0.568946582,0.630543325,Goodie Bag
44,44,2LKJ7awyUwueCpLQl6Khsc,0.0101,0.96,0.563,0.0006889999999999999,0.392,0.366270236,0,0.255,0.5531302,0.626,1,3j74Rz7pfvxd621GXbYMJY,6flur5o18COKeafnjLHRiJ,2FlUBiGa1DhDZbroUa0Vb3,2771LMNxwf62FTAdpJMQfM,1BxkZE73h9BN3qwuA15TA3,3mh5MSqKe42nEYUqiMI2KA,2nP53cGOPLojPkoWVZo4sY,1qBxAo3bNoY5extpkA5vBI,1m4dXbkplvaOO4Wbdjbwxs,58q2HKrzhC3ozto2nDdN4z,0.642951084,-0.13084960199999998,Shaku Shaku (feat. Team Salut)
45,45,5iXx0Mq1OrQM2iGuxDxQ0i,0.213,0.7040000000000001,0.629,1.9699999999999998e-05,0.0869,0.23350971899999998,1,0.0427,0.562810784,0.6920000000000001,2,1oRRLczVT5KkZkPHXG70n7,4Q4G6wehDTKF8iHFC7L5pT,45iMRHmfLZu3yjdZ8P5e3t,3O4DdB07AoPwvy1fsIToiT,2soCr3tI1sJ6lFrxBPQVzQ,3JJYIoJ5FyY9E0DGjr7SXF,0H188Mi13wkwwwUvczPdmC,2nLlsu0gbJxFEEuhXCuMuL,7DUTYJGWHalTp97kFDmU64,0cge96qsW6ifXppeiiRIGd,-0.37710034,-0.093428715,Pacífico
46,46,31AyUvMRDvZjyQI1N05lsT,0.0359,0.465,0.711,1.26e-05,0.11699999999999999,0.269240845,1,0.0307,0.8367285109999999,0.31,2,6mmAeC57zRD5zzVTpB1ACF,0ME4uQYTQmovH1v9PbWqW2,6JYSeUR3wU6tBGpD5a2PTH,3m7fbVDdVKzTfF8umdsfFp,6oFJG4e0ixxwQDdPu7bDPt,1zfFle2YCXuUFXlAAZ4QOS,1AwbLRNEpGmNGSpruKa6HQ,1dadMFSGIJATXdcNqIUTOA,1qcyw35R6PiMBYfSSK7gDm,67YPjbcxUypwNOwYBZquq1,-0.37145823899999997,-0.273552489,The Mother We Share
47,47,2fZQIJew3nkNe99s2PKzul,0.18899999999999997,0.965,0.414,0.0,0.0767,0.33572588700000006,1,0.0713,0.582046917,0.728,2,4Y79JMfPbB4c8snzbrSUU6,50tGR9MkWXug4dCvshHo8s,7qs2GAglLWfxEfmO8u2u0A,7yyRTcZmCiyzzJlNzGC9Ol,4A3yBa4C3Zy6UAGxIyv1XD,5TfXibaQ8YeR4UFCyXdCNc,4Ro98RCK90oHqqSZUnTFq5,5bgwqaRSS3M8WHWruHgSL5,6EpRaXYhGOB3fj4V2uDkMJ,6eFm4JMfZin0p6gOcfworu,-0.376566303,0.01190208,Bad Liar
48,48,2cytBOLpwFRX7J9URCrFIe,0.387,0.836,0.621,9.159999999999999e-05,0.10400000000000001,0.245455022,0,0.0892,0.49049735,0.762,1,7xhvCzIguRfyfQyGrnWuVn,5fzWrgzS8RCXCjSMfS2YMA,5YJkwOWNGM3IAyMK1FmlIj,1dePmx9UxOVUsA4iSLCmIL,1zikqHEDuxRMnhYxSR41lR,1LiN0Z98FkR1t0m8KmLcAH,5OhkVfh9tiZ5MmK60sqkKt,6Bl5ov7N6sw7MetxdtafFT,5iwz1NiezX7WWjnCgY5TH4,2jjpbCZ9QcWGr2TTmkkgUU,0.612280375,0.134392006,Options
49,49,7tDqtZnEQcgAE92mEMtgnF,0.44299999999999995,0.774,0.45,3.28e-05,0.127,0.359406926,1,0.0896,0.433077493,0.648,2,0xM6mdl0XX2qOqUZmVUp97,7mldq42yDuxiUNn08nvzHO,7BKLCZ1jbUBVqRi2FVlTVw,5ZYkBb4UrdultbjwuBYmKF,7ys1F3g544o8KJGCUodYRV,0P6AWOA4LG1XOctzaVu5tt,5SHhPFh68OhUmuRPymKX9d,4qOIb1qgiCGhaQVaZLG4QI,5FUlm1KaB15evWbYRYbZ05,7d6XJZjnm7iWcKwYL9z5kC,-0.39886620899999997,0.220280317,Cool Again
50,50,3dskm5fAe8OkBtM9E0VVWx,0.0198,0.47100000000000003,0.7909999999999999,0.0,0.23199999999999998,0.176717137,0,0.23800000000000002,0.90582951,0.507,1,0OGNtqKkjI7FCE9HZ4Khgo,3CNLrZJST54nE4PUkS83Sl,5600nq7TiBraBX2jobyJ3l,2JLp01p1NG7wg0vNqNpOC1,1AEYT6VxrxXPMoQUxsY0E4,59D6pNWyn8UXPpos5fbAqm,5Q0Nhxo0l2bP3pNjpGJwV1,6xnhvngEfrUad67GsI2GTw,0Q6AD7e7d9tpN1dXL4qh5P,2W9Fcz7aPdeDwu6XyDOmwX,0.634804122,-0.28362319,Almost Like Praying (feat. Artists for Puerto Rico)
51,51,3UlvUnyiwwQFXTOpt0DlIU,0.0123,0.374,0.976,0.00603,0.0512,0.280138314,1,0.20600000000000002,0.48058593299999997,0.14400000000000002,2,5Vuwnfp0REIPQ1HXwqfNWt,4gvPqK7RifS2F45o9Obo5B,6I1HRAkeErdwrOJIfRrfIO,2r0H9GPWHqxlopFd9WAEdF,0YxrPdW9NpNFtqh7Fw0rva,3RJXIte2IV8xArJYKD5qrf,7oK9VyNzrYvRFo7nQEYkWN,6r15oXdDWyq7jY2PqG5TWJ,3jagdyevz4JnnIYsxEL70T,6qKSmXS6AOmSFAnmSxkASx,-0.36005684,-0.394715442,What Can I Do If the Fire Goes Out? - Radio Edit
52,52,0d2iYfpKoM0QCKvcLCkBao,0.555,0.56,0.68,0.0,0.11599999999999999,0.40069157,0,0.321,0.429884295,0.319,1,7FGq80cy8juXBCD2nrqdWU,2qHk6Nz5glNQrjW8Rhd5kv,2GlATHCDbLW7xq5BE0Bz5g,2sa35Fu5jG7UBb82NVZWMm,0BOm90PDLRJpTSqqd6z52E,23c9gmiiv7RCu7twft0Mym,4Sj8JZ9zZfl8HaOav5yTVq,6vsV4D8BM6PioRr1UOx0n2,5tz69p7tJuGPeMGwNTxYuV,5MhVzofPgq6B3Js8JFRa3H,0.593417409,0.298237242,Eastside (with Halsey & Khalid)
53,53,1R1NwL3p27XZC9n5xpP8LE,0.0162,0.568,0.6679999999999999,0.0,0.23399999999999999,0.211767171,1,0.0485,0.7798039840000001,0.506,2,67YPjbcxUypwNOwYBZquq1,6guTWjJ5Eohg3N4JI2y1q4,2rdHmhitkqNpuvnRwYIFSD,6JYSeUR3wU6tBGpD5a2PTH,1m0E5D8cOJyO1A2IBX4w4i,3T4UodGkfZObJ43RtA5KFU,3hQyytc08DLPP6vh7BX89p,0ME4uQYTQmovH1v9PbWqW2,4b4KcovePX8Ke2cLIQTLM0,74Ru27B7Jx8mBt5MGvGLLv,-0.36541067899999996,-0.292412095,Cuz I Love You
54,54,4afLrLDQKTxn1dFc9ejnLd,0.214,0.912,0.924,6.29e-05,0.0666,0.181694347,0,0.19399999999999998,0.60148022,0.8170000000000001,1,3OT3Kg4jyVkdZm4Ncz6JgX,4cxyQw1AKCVqa9JVSN7njk,1CnMonW2jPjo4OvGEw6esf,0HRkuP4sFPLLnbWpup0OgQ,6rrTr2HEAzlpC4KWZxF3S1,1eyCaj5QySgIm5kLPbZNVO,2vEY3cNwXYxIG4fPAoN14q,05fVrhFBjfElZiDfHDRxhF,4pLVumTlHJ654Ngkz2bog7,5iwz1NiezX7WWjnCgY5TH4,0.642162451,-0.18660122199999998,Able God
55,55,6xbr3UzgN8Jq0CVuLSDowa,0.00389,0.43200000000000005,0.9470000000000001,0.711,0.0777,0.285115524,1,0.0945,0.711592656,0.382,2,1cEDPbmrlhoVK1h6BLwBYS,4wmrfUPuvK9phVehREZZ1X,16muBPcWmkHSl1uM4tE8WL,0G0NKx220sZpjXC4LSoCkA,4XoLM5pbS7zLx5NbL4v790,2D5Fi0jgFCo2kWJ84wAxWb,0STulCDDe14a96rnXmgtUb,5cNLc9PNhzbGC3DKZeWGSL,71bNtvMPo4s7TS9crxG7cu,4gxukDJiwApNEgVIh4pHgT,-0.356576641,-0.40827467100000003,Day I Die
56,56,2I88NEWpKrAPZuapXNV5G6,0.27399999999999997,0.605,0.5529999999999999,0.0152,0.184,0.568187772,0,0.10099999999999999,0.7313385459999999,0.62,1,5gNIp69h35QFolrSLpUUEE,1kLXQonNqsJxCPFkUet3pV,5chgte6PLqxDVWXIUhVwBn,4yfQwo93ste6695AhaxUHH,4LKiFDUTwsqX8K3Up8I8K0,2qXicQG06oT0ijKBznpgQv,3HjLU5QejJyDTzwWXneVw1,6Z6YARQMx1p6RWpws3KtUo,4FdgXbE253X2VNP3fGDIZQ,3UkU7W1CNZJlYMh1Wn4FKh,0.602995084,0.164199718,Belong to You (feat. 6LACK)
57,57,7oJmIBxEAYjfkS7lhZ7M1S,0.105,0.445,0.563,0.000271,0.179,0.466495521,1,0.0315,0.45675236399999997,0.204,2,6VpRzSAe3QUvixUQUdRzCZ,0F0vAwMKYkljxJdG9yaYsX,31cahXEtbRJM5lzVjvgW21,1c1SUqeJEYjA3dZVglThmW,7IRlJSWcXNlEFj2e1GKzlq,7krbSH3rd8lhIZvuzTV3Bl,5weKCP07IGA1565wfI3cZ1,3cuRIW5XcYEcWyWpBjIXHP,3qzp4hb3YaRIkezSceqpRR,5vuMtXS5kQ7F0o9V9rG1dG,-0.386027469,-0.063225692,Sometimes
58,58,5IaHrVsrferBYDm0bDyABy,0.0236,0.884,0.5589999999999999,0.0,0.10099999999999999,0.389898884,1,0.12,0.47125640799999996,0.342,2,10GJQkjRJcZhGTLagFOC62,2mfUa8bLs2s5N4VaqJZ4lZ,4eIT2gZ0WZyJpgfmoD6saJ,2JRLoT6z48Pfihyj1s1u77,7lSRqzh6ALKv1LEgkO3Ptn,71HJ6PCDao3hcgOEUX8M22,3FQxhsunFlqerWFLcZBHPJ,76cy1WJvNGJTj78UqeA5zr,5WbqaQnjhI5oAN5QHvxd7x,5PLlcCi4SZnkFTcWiEhssA,-0.362215636,-0.16879511100000003,Taste (feat. Offset)
59,59,6vWEAOUSxohKxhp0K1BsxL,0.457,0.6609999999999999,0.44,0.0,0.128,0.47697385700000006,1,0.0803,0.721052024,0.35200000000000004,2,0iw0EuzmMKMYvZuQYW8DBA,4ElNxglBjcrASiGn58t9Jm,7es4Ylz21gkW6BeHdE77wI,05TtxghZSGczxqdRQrAf0C,10M2Ex445zw585Ducldzkw,6tIsrRynd3eQB0a2c3SPyM,2wHA4yJKT8TJhGz20QxUqX,1hKFNaxdPqR5moi4qzUK76,64sp7I8wf70B7OLOpih6XJ,5vuxle0j0IpQfue3gjiVB5,-0.407079311,0.258041812,Mixed Personalities (feat. Kanye West)
60,60,2y1ZeuRxlGO36mo5qYm28A,0.000843,0.613,0.8759999999999999,3.11e-06,0.254,0.181694347,1,0.0431,0.673500303,0.5489999999999999,2,4kbj5MwxO1bq9wjT5g9HaA,6SewJZC2f9ETwJR2zZWkOP,1Z5L1sgdPUPfcuxsfaYzcB,2CEjWJ4lPiodKXXS2bhVyP,0LM43mK6NmlaO5MIKy5oBr,1mMLMZYXkMueg65jRRWG1l,4tEnwJD6qaFF9B7AEZYtof,3Msno56oT1A7H8DFQGylHK,6Lqqc9jcrXUSxiDA5jle1j,1f6xYh2HSx8ttCjl4Pckep,-0.352752259,-0.415043447,That’s How Strong Our Love Is
61,61,1aXxi9PSxNV8vI5BruR7vv,0.6920000000000001,0.816,0.7809999999999999,0.00935,0.0835,0.22198354899999997,0,0.0425,0.480658068,0.937,1,5mN3xSyvCmFy1jkdA98IfS,0LQ1J0BCzA2qnAgp9MkkNE,2Q20eWqSnV519ybPThUDWs,0hCG6ZcMg837GeT8Twhm5n,1KpBtWSI9dlv0RjtzvF1BD,2nOAS2dr1rKoOrw1IEcSuM,4XHQyvbrBsQaaBUW1VvmsL,5XXRbcWjc6jQhAS6MxyYmu,2jjpbCZ9QcWGr2TTmkkgUU,3frmdSk9cFnZxhJxeMaXCW,0.597692469,0.294221186,On The Low
62,62,66ddt3E6KGEpRhJVchDnz3,0.5710000000000001,0.632,0.652,0.85,0.19399999999999998,0.55315136,1,0.0302,0.553187908,0.594,2,2z2wRgcKOSDCSdL6jwjDCW,3uSwz1gv799BQhkqgIgfSz,6xJSVfI6xi51iJrbm9KjXb,6EErYXgsGBMkwpITHuKuCI,5uDXc5GPqjZYINRwhogacO,0hNduWmlWmEmuwEFcYvRu1,6Qoz4HdYCIzQCmEd8ARYWP,7cneuh5BMBbqbbGrpqTDHQ,53iFMaNUXn6Oj8hUIKSO5a,2XlP76bUQxMHlfMlH6sRRT,-0.403646874,0.267633943,Coqueta
63,63,2IO7yf562c1zLzpanal1DT,0.223,0.731,0.58,0.0,0.129,0.38392623299999995,0,0.0399,0.577069567,0.319,1,0Ult84lvFuqNvbyXwyRQ58,4JU4oMSWyzHCiszqtsQptt,7dhyhMtWWJNYWmE4N5XiEA,3lSDIJ2abCrOdDJ6pshUap,30VHURM5NOfoZmqp2iKawS,7z72BGlsE21horfWo8hG4d,4BS9MBPYKNFEvaC5S7I3fN,3lPeYs2w6lodxEQzywvPVC,34i4yxPrHWquuR4kjiivFO,0e9OpMq9zWNwVlx5JeWsEs,0.61445281,0.063381637,Gasoline
64,64,2FVwknnpHnhReNADKlQcDl,0.6579999999999999,0.436,0.363,0.0,0.0992,0.475349714,0,0.031,0.6703888579999999,0.172,1,7mHRoiESmvHd4UIDr3a1xq,1Mza2sr6tPhy6jjI3HB9fW,1xQXquynIzr8mf2Pe3G1jX,7hDVYcQq6MxkdJGweuCtl9,06GcodDliPWAYFX2LSFLIu,3CNMpj3ow5t4JhpC4uop0w,7eEdZKfreDKafp0FuLKDET,5uIYONgpUQ7t0v7D6CTMBt,25wBlLDFcspzo9gBqvrQr3,7pvTLJOjJPbS97gnTfH6uH,0.562235356,0.55866677,Waiting
65,65,7zJOqiflmLBn7unrPB1mcX,0.113,0.355,0.737,0.0,0.218,0.218420915,1,0.05,0.815078243,0.26899999999999996,2,6gxZLe2tUdy1U51aql0mfR,6oFJG4e0ixxwQDdPu7bDPt,31AyUvMRDvZjyQI1N05lsT,0ME4uQYTQmovH1v9PbWqW2,59OBV3kRCqepY5cNZiZfT6,6mmAeC57zRD5zzVTpB1ACF,4mGdjNMo0RonTlOEb7cYg4,6p93L645SWD7SBFnMTqAst,5VGlqQANWDKJFl0MBG3sg2,2WZyfujzMweFLnozyUJBkW,-0.37734727,-0.23866536600000002,Pray (feat. Conor Maynard)
66,66,43oX6qFdj2bHGeWzPps3rs,0.0151,0.5770000000000001,0.7809999999999999,0.0,0.179,0.165243359,1,0.0315,0.596377836,0.424,2,3lQSzRo5BkodChgpBOomvv,67H8U1DqJMTv9vCg7P95uR,2nGlRyaeE9JF4L4TyAf3uJ,7C0ISS4UDaBWll6UfRfVrY,0qrYEShkVZeSaBPgmx3mfR,11cDEev79fPKi6uJCjUhu8,73Jdi1pXMmpo5LcsSXiFLO,1Z5L1sgdPUPfcuxsfaYzcB,1Yi8XPnCPoimWwqxwm3uz9,0PDUDa38GO8lMxLCRc4lL1,-0.359888703,-0.349415965,Miracle
67,67,6gU9OKjOE7ghfEd55oRO57,0.24100000000000002,0.48700000000000004,0.366,0.0,0.126,0.49274375200000003,0,0.0531,0.327932789,0.161,1,074PG6f7ZRVyQ9m1mkgzXa,4rwqrKdwlFWJ6LvPYaOtgn,0olEV0xHPcpVOPZfg4MSgR,7xg1FqT608rRxuDblpHoeO,6zmANU5l4qCHQrI5cZhSS2,3tZs3nVjySLbL320lP4mvs,6rJmWa5DvQ3Nby3tdcX2L0,5oEtB2tBMMlYYexIBRMxF8,42QRyJd5x6e2TFR1S41g2p,47Ad1NzqPuUFbCIURd94Oj,0.5928254589999999,0.246210983,The Weekend
68,68,4Uy3kNxW2kB8AEoXljEcth,0.0166,0.7659999999999999,0.8809999999999999,2.3e-06,0.34700000000000003,0.270236286,0,0.13699999999999998,0.5387415720000001,0.674,1,58F6iKkYdIccktJ8i8BuQQ,4i2EBIWHEhEaaXlEszzU7J,6Q5ClIrkVCcLOFHwMsN8QV,5ou59ERA2f7ffyAxAcZyVz,7Cw97917dvg5xm6XMAA4Y2,0YWNXGOEmG69eLEuxAKKww,3ZQgFtjJtmvUZZ8K5OBqIN,2kW6zJCsJ7JbPBlXSK67b6,2ffTu34aAhPSo5IgrFR8oD,4miiqu2dxOhBguQDHtqssH,0.648730944,-0.29983554,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse"
69,69,3cNjgVBKTJ1SvKhunrCdVy,0.0118,0.513,0.768,1.9399999999999997e-05,0.294,0.255042699,0,0.0587,0.405228381,0.235,1,7xrA11O07xo57Bbg6p4hck,1Up4RdOBpChNDytatxKDXP,3LYSYHn94yg2PHFPvN7rDj,27rdGxbavYJeBphck5MZAF,1MTanOR2Kts7au3HtM0nez,7mTgsbq7n8jgnwLswpgugB,15pu8u4n3q4BKl4tF20c5v,6ap2tdcYnaAznbvPoAxnu9,0gZp88SA5OcujHLDGkxtI3,52EB2Gk1nkxZmbomJOXUde,0.633150008,-0.22571718600000001,Please Don't Go
70,70,2FuPPSFmGj4XIJepeHwz7D,0.0864,0.657,0.693,9.22e-05,0.13699999999999998,0.278880914,1,0.0332,0.577281165,0.271,2,4EtIza2cKMmR2XP7idebXG,6E4POizZfmNFRp7840aY8w,3SMrDTwimapSxKnfMQyRj6,0mDGNetRxywxqgiXFbagZh,630sXRhIcfwr2e4RdNtjKN,0BNNxZfJOS59Bip2dQGk2f,1N7YeVU0ZwAFbOhwM61ef6,5boqkVlc0CWhfTjksnpc1X,4eWQlBRaTjPPUlzacqEeoQ,1rCcsYnmqbMYdkG7kS9GC5,-0.368016027,-0.215022785,Not Too Late
71,71,1WO6kvO7P8TOsuhBaqun5w,0.653,0.535,0.297,0.0,0.11800000000000001,0.316602923,1,0.0665,0.7096642329999999,0.0492,2,0mfSivZmglC3Hfn0NzssOY,0UlguQTHxZSh4NKDMpQATl,1grDpgri1jvKQ3UM3ozWQ2,2VZ8vDGBVKW5shpP3ytWSz,5bum4HbCDFoB9wpsc0sQky,1BzdE75pSHlsqF2roxxEWk,2BrzlUj1u1CtvaJDGIKpsP,6RPb92J2rlqC1DK7BWIgpF,7oHijHxh7cI40fNC4S619V,3WgDY81htmhTtSh7VWIl60,-0.428629544,0.448066489,Is It Really Me You're Missing
72,72,7BZeyb1wPX9t78rWbLWiky,0.146,0.79,0.506,0.0,0.0876,0.369466129,1,0.11800000000000001,0.5050350579999999,0.456,2,2mfUa8bLs2s5N4VaqJZ4lZ,5PLlcCi4SZnkFTcWiEhssA,0Zbbxnx4SGGHoIow4PpISP,76cy1WJvNGJTj78UqeA5zr,10GJQkjRJcZhGTLagFOC62,2pes8dcykE4OjmNkFstKI0,13VVkXQvrhw1bOJQdxfbz7,2rZfKyWzXoxQe2DBlvZ2sP,4sHjA9mrxPE5J58LkJyPDO,0fki89HxxXGyU42dyxeigW,-0.376173204,-0.046717826,Karma
73,73,2TmWgYDevPOukQGNJPeZrN,0.632,0.376,0.521,2.24e-06,0.215,0.40200136200000003,1,0.042,0.590631041,0.19,2,3WgDY81htmhTtSh7VWIl60,3WOBGmIrRHbsqOyecMvcpi,1grDpgri1jvKQ3UM3ozWQ2,5bum4HbCDFoB9wpsc0sQky,6LizkSIS8bhKLs4Q6Kre5W,44XOK4xd2fffbILgkvuaKl,3Wd3mAficthmcUcCICvwSG,15O20RQyWJgKrkHID9ynT9,2k8p8JCPBz8xki4SwuWGS1,3nFpW8MQFp8iLVM2r4qEjA,-0.424227415,0.35382501899999996,Come Sail Away
74,74,7J4WtoGCdREmGQrSzPYuFe,0.0155,0.6759999999999999,0.6920000000000001,2.51e-06,0.0708,0.33284434399999996,1,0.0373,0.673230997,0.752,2,2XFyGhrmYCKSafPSDJdQRz,4ZKGarvWsSOruOaw40cFNz,123NAAjn1RMY2WeoZH8pVN,12j3KX5TkcAswLUUPMTNqA,1NbGcdgwRHZ5rbPIT9hdR3,6V0PPYLaQ5fCAPftwIgpuN,59NBECAQ5tXNmtKbRFcYil,5hbytEkl5hUB5iRb0cCtZi,1EtRtR7tGkZXJeHYELcMRM,6HWziUtppmkq9PwV9Qao7P,-0.36433952299999994,-0.259162098,Light Outside
75,75,2IA8cFA46DkjgbsRG7kKbp,0.327,0.7,0.71,0.0,0.129,0.253313774,1,0.0532,0.80777813,0.5820000000000001,2,7KY4hAPXXg9aeYczem8JBo,3z08d5wXO54ot89xVQgxqO,6ZahaGPhyiXTi1pLEtGM6e,2txZKGnh75sFb3FFnuwjgF,4nS1sut0R2mgmFitKIShVe,5tOjRq5shlEdm15nmJBq7Z,5zLs51Fr3XSUhZiWQMlxJu,2YyvWje3cEYyqgYhNUIaBJ,79LAFAkR1ATb4iIQvZuCL0,3R7Y4q7kECcZkT5LCn8QP5,-0.38128560100000003,-0.055396802,Baby
76,76,6Pw3Gvw4wNMZfTYZa6IQal,0.00282,0.466,0.659,0.0,0.273,0.318384241,1,0.115,0.895292918,0.36,2,6sbP2ku2EPDBfVlt5ggO6h,1m0E5D8cOJyO1A2IBX4w4i,6JYSeUR3wU6tBGpD5a2PTH,31AyUvMRDvZjyQI1N05lsT,0ME4uQYTQmovH1v9PbWqW2,67YPjbcxUypwNOwYBZquq1,2UE5pXuZAqqdRfoyF7VDTF,1mJMD1VIQ7jWTP9DK2zmY0,6oFJG4e0ixxwQDdPu7bDPt,0kg36eEw4un3UwGvnf93xT,-0.369550301,-0.27280512,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version
77,77,1SHA4IJyiyNobDOrQzFFXy,0.156,0.7509999999999999,0.713,9.590000000000001e-05,0.0508,0.384188191,1,0.0544,0.485019861,0.9059999999999999,2,5g45gvxgaYVuhkDACPnvfh,2nLlsu0gbJxFEEuhXCuMuL,4tIbSGN5xmmnpv9hBPqUDl,09BqFZVg58GJMT7sWWLzx1,1sCN83vh7rzQ2d7UGAsoga,4Nip6oiJU24LqcUEi7u19S,3olgmPeUWGNIvS0ly6xqRn,32IpXBKVD4ED5jIy9o9Uvs,2mKouqwAIdQnMP43zxR89r,4igKl8YqB7HsDP9ZKJbUEy,-0.37078989,-0.132911886,Animal Spirits
78,78,7dNDyDsDdN2X2n0cWIon5e,0.0185,0.5,0.675,0.0152,0.201,0.480222141,1,0.043,0.590611805,0.614,2,4jF2slwHF7xdbOrzHci7xE,48uTvshOnvpT2Z4WsoxihS,4247FwxHfmtIJgILhAKjaa,5jnZUl6PwWB0Maze4kDJfC,6Dhk2ZvhPG8HCY3qFU5A2l,6V0PPYLaQ5fCAPftwIgpuN,2QZ7WLBE8h2y1Y5Fb8RYbH,3U1TuSqHIubBA10cVP7Sk6,5N4erncE7kuUccm7zEmwzk,5WI0wR52v8MHv65GVwRRyE,-0.373087538,-0.198002467,Sunday Driver
79,79,1Omt5bfz1tZUCqd26HxbS0,0.22899999999999998,0.58,0.687,0.0,0.109,0.282915073,1,0.106,0.365553856,0.187,2,5esPpmrM2AsyDVgOKzWQwU,6Hgh47WXVKtXN5zGOu0hjI,33UI8dgfkDOf32DWBH1GL0,08nYf4Aihtg013sLE8sloU,4E5P1XyAFtrjpiIxkydly4,5vuMtXS5kQ7F0o9V9rG1dG,5Z6JNzQNHrBFdi31XAbAR4,4VUwkH455At9kENOfzTqmF,0BNNxZfJOS59Bip2dQGk2f,09yDZSrQWbpaZvkBlzDbpK,-0.380059451,-0.078596214,Beyond
80,80,3qzp4hb3YaRIkezSceqpRR,0.0632,0.5539999999999999,0.667,1.4300000000000002e-05,0.0686,0.489495468,1,0.0439,0.480985082,0.281,2,5J7ZDpSv8W0taKUMi9Zupy,0cDwUAF7yQrOLRcFfJpSc2,7krbSH3rd8lhIZvuzTV3Bl,15vzANxN8G9wWfwAJLLMCg,3rK43VNP0142Kbxt8nuAhD,51kzBRf8LFVFybAs7n71y4,6VpRzSAe3QUvixUQUdRzCZ,3cuRIW5XcYEcWyWpBjIXHP,1c1SUqeJEYjA3dZVglThmW,7IRlJSWcXNlEFj2e1GKzlq,-0.376016368,-0.143815422,Guiding Light
81,81,5QUsyhPk2WXnMQ0KwvyEp2,0.131,0.631,0.772,0.0,0.126,0.280819406,1,0.0649,0.43279376,0.439,2,3NLnwwAQbbFKcEcV8hDItk,4hQ6UGyWQIGJmHSo0J88JW,4VbqIBiU5eoVlhfeWg0oGF,5hc71nKsUgtwQ3z52KEKQk,3I7krC8kr0gFR7P6vInR1I,514rhnksEwHUh6LxXsQ4Y9,062OIZFRJTkXBAiyyw61W9,2ZFrEp20VO25BXYhMxh0GW,0prNGof3XqfTvNDxHonvdK,3rGj4Gp2rtUwW3ysynrmWf,-0.368173643,-0.207887992,Crush Culture
82,82,38TgLPNHsPzgqri5G4SPun,0.313,0.81,0.73,0.0,0.105,0.272908262,0,0.223,0.755032653,0.568,1,1P17dC1amhFzptugyAO7Il,5UEvfBx5yQ14HALjI8jk3t,6mrKP2jyIQmM0rw6fQryjr,5uwJok4rYoVFpxBmzKp4Tk,76PwajqH3ej4hnk9tgaJpp,2vEY3cNwXYxIG4fPAoN14q,60SdxE8apGAxMiRrpbmLY0,00xiUhvY3j3LOB8mZHWP3m,7kuRvjpeUcn6qNV9IBXC2C,3bsjdAwV1wjPM0abu8Lutl,0.622124456,0.010156088,Majesty (with Labrinth & feat. Eminem)
83,83,6sWnV2GlPypADfr0UpMJxP,0.147,0.8220000000000001,0.589,0.0,0.308,0.40661183,1,0.38,0.6828298279999999,0.613,2,2qfWkO1ZRcSdeHb1Cb3xIi,6PRh0ilIMEP1xlUHqalnkD,794F99D5BQHS5ZGRXAs7I5,5gW5dSy3vXJxgzma4rQuzH,2PjqwF7kqqazmlXcqUtdR0,0b9oOr2ZgvyQu88wzixux9,3SMvKWD9uGhSpG31pfqdRZ,1fDLHQ4oKWj7KxQRg9WOHQ,10Igtw8bSDyyFs7KIsKngZ,6OIJcRL2yycLyIbzrwOUty,-0.36621079,-0.105822376,Sneaky Money (feat. Chivv & Boef)
